1.781400000000000000e+04,1.798200000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.788500000000000000e+04,1.874300000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.769000000000000000e+04,1.876600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.933700000000000000e+04,1.952000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.916700000000000000e+04,1.921200000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.928700000000000000e+04,1.939500000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.891100000000000000e+04,1.891800000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.890700000000000000e+04,1.892600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.935200000000000000e+04,1.935700000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.936300000000000000e+04,1.956900000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.927700000000000000e+04,1.944600000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.942600000000000000e+04,1.949300000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.938500000000000000e+04,1.945200000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.928000000000000000e+04,1.933100000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.946500000000000000e+04,1.949500000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.764900000000000000e+04,1.953000000000000000e+04,3.864500053679958302e+00,4.000000000000000000e+00
1.953300000000000000e+04,1.957600000000000000e+04,4.292644612826690853e+00,8.000000000000000000e+00
1.847100000000000000e+04,1.957700000000000000e+04,4.417953997436813829e+00,9.000000000000000000e+00
1.841200000000000000e+04,1.953800000000000000e+04,4.926785359937413844e+00,3.000000000000000000e+00
1.795400000000000000e+04,1.954900000000000000e+04,4.926785359937413844e+00,3.000000000000000000e+00
1.740900000000000000e+04,1.957800000000000000e+04,5.352371078812633520e+00,1.000000000000000000e+01
1.837500000000000000e+04,1.952300000000000000e+04,5.555740746913786055e+00,2.000000000000000000e+00
1.834100000000000000e+04,1.958100000000000000e+04,6.140755973090459285e+00,1.100000000000000000e+01
1.949600000000000000e+04,1.958300000000000000e+04,6.661647537274355990e+00,1.200000000000000000e+01
1.934300000000000000e+04,1.944800000000000000e+04,6.826590937017871674e+00,2.000000000000000000e+00
3.060000000000000000e+03,1.429900000000000000e+04,7.152154944284712990e+00,2.000000000000000000e+00
1.932200000000000000e+04,1.935900000000000000e+04,7.393715341959334886e+00,2.000000000000000000e+00
1.109700000000000000e+04,1.958400000000000000e+04,7.438666516801268003e+00,1.300000000000000000e+01
4.731000000000000000e+03,8.991000000000000000e+03,7.469152400585581830e+00,2.000000000000000000e+00
1.841800000000000000e+04,1.953400000000000000e+04,7.487116475145089822e+00,3.000000000000000000e+00
1.924500000000000000e+04,1.958800000000000000e+04,7.731786167791608655e+00,1.400000000000000000e+01
3.383000000000000000e+03,1.853900000000000000e+04,8.011026002643209409e+00,2.000000000000000000e+00
1.714600000000000000e+04,1.940300000000000000e+04,8.328336331534412551e+00,2.000000000000000000e+00
1.925100000000000000e+04,1.959100000000000000e+04,8.583492435675612597e+00,1.500000000000000000e+01
1.852300000000000000e+04,1.959400000000000000e+04,9.368439406228985078e+00,1.600000000000000000e+01
1.843700000000000000e+04,1.959500000000000000e+04,9.692696433527908439e+00,1.700000000000000000e+01
1.831400000000000000e+04,1.901200000000000000e+04,9.785023043729268011e+00,2.000000000000000000e+00
1.669800000000000000e+04,1.959600000000000000e+04,9.859801864450282949e+00,1.800000000000000000e+01
1.293700000000000000e+04,1.959800000000000000e+04,9.973666996033728083e+00,1.900000000000000000e+01
1.792000000000000000e+04,1.959900000000000000e+04,1.017076502007938821e+01,2.000000000000000000e+01
1.947700000000000000e+04,1.960000000000000000e+04,1.043253295230672251e+01,2.100000000000000000e+01
1.869300000000000000e+04,1.871600000000000000e+04,1.060906650823794095e+01,2.000000000000000000e+00
